sequence_number,score,value
312,45.90,26.65
313,45.80,26.66
314,45.70,26.67
315,45.60,26.68
316,45.50,26.69
317,45.40,26.70
318,45.30,26.71
319,45.20,26.72
320,45.10,26.73
321,45.00,26.74
322,44.90,26.75
323,44.80,26.76
324,44.70,26.77
325,44.60,26.78
326,44.50,26.79
327,44.40,26.80
328,44.30,26.81
329,44.20,26.82
330,44.10,26.83
331,44.00,26.84
332,43.90,26.85
333,43.80,26.86
334,43.70,26.87
335,43.60,26.88
336,43.50,26.89
337,43.40,26.90
338,43.30,26.91
339,43.20,26.92
340,43.10,26.93
341,43.00,26.94
342,42.90,26.95
343,42.80,26.96
344,42.70,26.97
345,42.60,26.98
346,42.50,26.99
347,42.40,27.00
348,42.30,27.01
349,42.20,27.02
350,42.10,27.03
351,42.00,27.04
352,41.90,27.05
353,41.80,27.06
354,41.70,27.07
355,41.60,27.08
356,41.50,27.09
357,41.40,27.10
358,41.30,27.11
359,41.20,27.12
360,41.10,27.13
361,41.00,27.14
362,40.90,27.15
363,40.80,27.16
364,40.70,27.17
365,40.60,27.18
366,40.50,27.19
367,40.40,27.20
368,40.30,27.21
369,40.20,27.22
370,40.10,27.23
371,40.00,27.24
372,39.90,27.25
373,39.80,27.26
374,39.70,27.27
375,39.60,27.28
376,39.50,27.29
377,39.40,27.30
378,39.30,27.31
379,39.20,27.32
380,39.10,27.33
381,39.00,27.34
382,38.90,27.35
383,38.80,27.36
384,38.70,27.37
385,38.60,27.38
386,38.50,27.39
387,38.40,27.40
388,38.30,27.41
389,38.20,27.42
390,38.10,27.43
391,38.00,27.44
392,37.90,27.45
393,37.80,27.46
394,37.70,27.47
395,37.60,27.48
396,37.50,27.49
397,37.40,27.50
398,37.30,27.51
399,37.20,27.52
400,37.10,27.53
401,37.00,27.54
402,36.90,27.55
403,36.80,27.56
404,36.70,27.57
405,36.60,27.58
406,36.50,27.59
407,36.40,27.60
408,36.30,27.61
409,36.20,27.62
410,36.10,27.63
411,36.00,27.64
412,35.90,27.65
413,35.80,27.66
414,35.70,27.67
415,35.60,27.68
416,35.50,27.69
417,35.40,27.70
418,35.30,27.71
419,35.20,27.72
420,35.10,27.73
421,35.00,27.74
422,34.90,27.75
423,34.80,27.76
424,34.70,27.77
425,34.60,27.78
426,34.50,27.79
427,34.40,27.80
428,34.30,27.81
429,34.20,27.82
430,34.10,27.83
431,34.00,27.84
432,33.90,27.85
433,33.80,27.86
434,33.70,27.87
435,33.60,27.88
436,33.50,27.89
437,33.40,27.90
438,33.30,27.91
439,33.20,27.92
440,33.10,27.93
441,33.00,27.94
442,32.90,27.95
443,32.80,27.96
444,32.70,27.97
445,32.60,27.98
446,32.50,27.99
447,32.40,28.00
448,32.30,28.01
449,32.20,28.02
450,32.10,28.03
451,32.00,28.04
452,31.90,28.05
453,31.80,28.06
454,31.70,28.07
455,31.60,28.08
456,31.50,28.09
457,31.40,28.10
458,31.30,28.11
459,31.20,28.12
460,31.10,28.13
461,31.00,28.14
462,30.90,28.15
463,30.80,28.16
464,30.70,28.17
465,30.60,28.18
466,30.50,28.19
467,30.40,28.20
468,30.30,28.21
469,30.20,28.22
470,30.10,28.23
471,30.00,28.24
472,29.90,28.25
473,29.80,28.26
474,29.70,28.27
475,29.60,28.28
476,29.50,28.29
477,29.40,28.30
478,29.30,28.31
479,29.20,28.32
480,29.10,28.33
481,29.00,28.34
482,28.90,28.35
483,28.80,28.36
484,28.70,28.37
485,28.60,28.38
486,28.50,28.39
487,28.40,28.40
488,28.30,28.41
489,28.20,28.42
490,28.10,28.43
491,28.00,28.44
492,27.90,28.45
493,27.80,28.46
494,27.70,28.47
495,27.60,28.48
496,27.50,28.49
497,27.40,28.50
498,27.30,28.51
499,27.20,28.52
500,27.10,28.53
501,27.00,28.54
502,26.90,28.55
503,26.80,28.56
504,26.70,28.57
505,26.60,28.58
506,26.50,28.59
507,26.40,28.60
508,26.30,28.61
509,26.20,28.62
510,26.10,28.63
511,26.00,28.64
512,25.95,28.65
513,25.90,28.66
514,25.85,28.67
515,25.80,28.68
516,25.75,28.69
517,25.70,28.70
518,25.65,28.71
519,25.60,28.72
520,25.55,28.73
521,25.50,28.74
522,25.45,28.75
523,25.40,28.76
524,25.35,28.77
525,25.30,28.78
526,25.25,28.79
527,25.20,28.80
528,25.15,28.81
529,25.10,28.82
530,25.05,28.83
531,25.00,28.84
532,24.95,28.85
533,24.90,28.86
534,24.85,28.87
535,24.80,28.88
536,24.75,28.89
537,24.70,28.90
538,24.65,28.91
539,24.60,28.92
540,24.55,28.93
541,24.50,28.94
542,24.45,28.95
543,24.40,28.96
544,24.35,28.97
545,24.30,28.98
546,24.25,28.99
547,24.20,29.00
548,24.15,29.01
549,24.10,29.02
550,24.05,29.03
551,24.00,29.04
552,23.95,29.05
553,23.90,29.06
554,23.85,29.07
555,23.80,29.08
556,23.75,29.09
557,23.70,29.10
558,23.65,29.11
559,23.60,29.12
560,23.55,29.13
561,23.50,29.14
562,23.45,29.15
563,23.40,29.16
564,23.35,29.17
565,23.30,29.18
566,23.25,29.19
567,23.20,29.20
568,23.15,29.21
569,23.10,29.22
570,23.05,29.23
571,23.00,29.24
572,22.95,29.25
573,22.90,29.26
574,22.85,29.27
575,22.80,29.28
576,22.75,29.29
577,22.70,29.30
578,22.65,29.31
579,22.60,29.32
580,22.55,29.33
581,22.50,29.34
582,22.45,29.35
583,22.40,29.36
584,22.35,29.37
585,22.30,29.38
586,22.25,29.39
587,22.20,29.40
588,22.15,29.41
589,22.10,29.42
590,22.05,29.43
591,22.00,29.44
592,21.95,29.45
593,21.90,29.46
594,21.85,29.47
595,21.80,29.48
596,21.75,29.49
597,21.70,29.50
598,21.65,29.51
599,21.60,29.52
600,21.55,29.53
601,21.50,29.54
602,21.45,29.55
603,21.40,29.56
604,21.35,29.57
605,21.30,29.58
606,21.25,29.59
607,21.20,29.60
608,21.15,29.61
609,21.10,29.62
610,21.05,29.63
611,21.00,29.64
612,20.95,29.65
613,20.90,29.66
614,20.85,29.67
615,20.80,29.68
616,20.75,29.69
617,20.70,29.70
618,20.65,29.71
619,20.60,29.72
620,20.55,29.73
621,20.50,29.74
622,20.45,29.75
623,20.40,29.76
624,20.35,29.77
625,20.30,29.78
626,20.25,29.79
627,20.20,29.80
628,20.15,29.81
629,20.10,29.82
630,20.05,29.83
631,20.00,29.84
632,19.95,29.85
633,19.90,29.86
634,19.85,29.87
635,19.80,29.88
636,19.75,29.89
637,19.70,29.90
638,19.65,29.91
639,19.60,29.92
640,19.55,29.93
641,19.50,29.94
642,19.45,29.95
643,19.40,29.96
644,19.35,29.97
645,19.30,29.98
646,19.25,29.99
647,19.20,30.00
648,19.15,30.01
649,19.10,30.02
650,19.05,30.03
651,19.00,30.04
652,18.95,30.05
653,18.90,30.06
654,18.85,30.07
655,18.80,30.08
656,18.75,30.09
657,18.70,30.10
658,18.65,30.11
659,18.60,30.12
660,18.55,30.13
661,18.50,30.14
662,18.45,30.15
663,18.40,30.16
664,18.35,30.17
665,18.30,30.18
666,18.25,30.19
667,18.20,30.20
668,18.15,30.21
669,18.10,30.22
670,18.05,30.23
671,18.00,30.24
672,17.95,30.25
673,17.90,30.26
674,17.85,30.27
675,17.80,30.28
676,17.75,30.29
677,17.70,30.30
678,17.65,30.31
679,17.60,30.32
680,17.55,30.33
681,17.50,30.34
682,17.45,30.35
683,17.40,30.36
684,17.35,30.37
685,17.30,30.38
686,17.25,30.39
687,17.20,30.40
688,17.15,30.41
689,17.10,30.42
690,17.05,30.43
691,17.00,30.44
692,16.95,30.45
693,16.90,30.46
694,16.85,30.47
695,16.80,30.48
696,16.75,30.49
697,16.70,30.50
698,16.65,30.51
699,16.60,30.52
700,16.55,30.53
701,16.50,30.54
702,16.45,30.55
703,16.40,30.56
704,16.35,30.57
705,16.30,30.58
706,16.25,30.59
707,16.20,30.60
708,16.15,30.61
709,16.10,30.62
710,16.05,30.63
711,16.00,30.64
712,15.95,30.65
713,15.90,30.66
714,15.85,30.67
715,15.80,30.68
716,15.75,30.69
717,15.70,30.70
718,15.65,30.71
719,15.60,30.72
720,15.55,30.73
721,15.50,30.74
722,15.45,30.75
723,15.40,30.76
724,15.35,30.77
725,15.30,30.78
726,15.25,30.79
727,15.20,30.80
728,15.15,30.81
729,15.10,30.82
730,15.05,30.83
731,15.00,30.84
732,14.97,30.85
733,14.93,30.86
734,14.90,30.87
735,14.87,30.88
736,14.83,30.89
737,14.80,30.90
738,14.77,30.91
739,14.73,30.92
740,14.70,30.93
741,14.67,30.94
742,14.63,30.95
743,14.60,30.96
744,14.57,30.97
745,14.53,30.98
746,14.50,30.99
747,14.47,31.00
748,14.43,31.01
749,14.40,31.02
750,14.37,31.03
751,14.33,31.04
752,14.30,31.05
753,14.27,31.06
754,14.23,31.07
755,14.20,31.08
756,14.17,31.09
757,14.13,31.10
758,14.10,31.11
759,14.07,31.12
760,14.03,31.13
761,14.00,31.14
762,13.97,31.15
763,13.93,31.16
764,13.90,31.17
765,13.87,31.18
766,13.83,31.19
767,13.80,31.20
768,13.77,31.21
769,13.73,31.22
770,13.70,31.23
771,13.67,31.24
772,13.63,31.25
773,13.60,31.26
774,13.57,31.27
775,13.53,31.28
776,13.50,31.29
777,13.47,31.30
778,13.43,31.31
779,13.40,31.32
780,13.37,31.33
781,13.33,31.34
782,13.30,31.35
783,13.27,31.36
784,13.23,31.37
785,13.20,31.38
786,13.17,31.39
787,13.13,31.40
788,13.10,31.41
789,13.07,31.42
790,13.03,31.43
791,13.00,31.44
792,12.97,31.45
793,12.95,31.46
794,12.92,31.47
795,12.90,31.48
796,12.87,31.49
797,12.85,31.50
798,12.82,31.51
799,12.80,31.52
800,12.77,31.53
801,12.75,31.54
802,12.72,31.55
803,12.70,31.56
804,12.67,31.57
805,12.65,31.58
806,12.62,31.59
807,12.60,31.60
808,12.57,31.61
809,12.55,31.62
810,12.52,31.63
811,12.50,31.64
812,12.47,31.65
813,12.45,31.66
814,12.42,31.67
815,12.40,31.68
816,12.37,31.69
817,12.35,31.70
818,12.32,31.71
819,12.30,31.72
820,12.27,31.73
821,12.25,31.74
822,12.22,31.75
823,12.20,31.76
824,12.17,31.77
825,12.15,31.78
826,12.12,31.79
827,12.10,31.80
828,12.07,31.81
829,12.05,31.82
830,12.02,31.83
831,12.00,31.84
832,11.97,31.85
833,11.95,31.86
834,11.92,31.87
835,11.90,31.88
836,11.87,31.89
837,11.85,31.90
838,11.82,31.91
839,11.80,31.92
840,11.77,31.93
841,11.75,31.94
842,11.72,31.95
843,11.70,31.96
844,11.67,31.97
845,11.65,31.98
846,11.62,31.99
847,11.60,32.00
848,11.57,32.01
849,11.55,32.02
850,11.52,32.03
851,11.50,32.04
852,11.47,32.05
853,11.45,32.06
854,11.42,32.07
855,11.40,32.08
856,11.37,32.09
857,11.35,32.10
858,11.32,32.11
859,11.30,32.12
860,11.27,32.13
861,11.25,32.14
862,11.22,32.15
863,11.20,32.16
864,11.17,32.17
865,11.15,32.18
866,11.12,32.19
867,11.10,32.20
868,11.07,32.21
869,11.05,32.22
870,11.02,32.23
871,11.00,32.24
872,10.97,32.25
873,10.95,32.26
874,10.92,32.27
875,10.90,32.28
876,10.87,32.29
877,10.85,32.30
878,10.82,32.31
879,10.80,32.32
880,10.77,32.33
881,10.75,32.34
882,10.72,32.35
883,10.70,32.36
884,10.67,32.37
885,10.65,32.38
886,10.62,32.39
887,10.60,32.40
888,10.57,32.41
889,10.55,32.42
890,10.52,32.43
891,10.50,32.44
892,10.47,32.45
893,10.45,32.46
894,10.42,32.47
895,10.40,32.48
896,10.37,32.49
897,10.35,32.50
898,10.32,32.51
899,10.30,32.52
900,10.27,32.53
901,10.25,32.54
902,10.22,32.55
903,10.20,32.56
904,10.17,32.57
905,10.15,32.58
906,10.12,32.59
907,10.10,32.60
908,10.07,32.61
909,10.05,32.62
910,10.02,32.63
911,10.00,32.64
912,9.97,32.65
913,9.95,32.66
914,9.92,32.67
915,9.90,32.68
916,9.87,32.69
917,9.85,32.70
918,9.82,32.71
919,9.80,32.72
920,9.77,32.73
921,9.75,32.74
922,9.72,32.75
923,9.70,32.76
924,9.67,32.77
925,9.65,32.78
926,9.62,32.79
927,9.60,32.80
928,9.57,32.81
929,9.55,32.82
930,9.52,32.83
931,9.50,32.84
932,9.47,32.85
933,9.45,32.86
934,9.42,32.87
935,9.40,32.88
936,9.37,32.89
937,9.35,32.90
938,9.32,32.91
939,9.30,32.92
940,9.27,32.93
941,9.25,32.94
942,9.22,32.95
943,9.20,32.96
944,9.17,32.97
945,9.15,32.98
946,9.12,32.99
947,9.10,33.00
948,9.07,33.01
949,9.05,33.02
950,9.02,33.03
951,9.00,33.04
952,8.97,33.05
953,8.95,33.06
954,8.92,33.07
955,8.90,33.08
956,8.87,33.09
957,8.85,33.10
958,8.82,33.11
959,8.80,33.12
960,8.77,33.13
961,8.75,33.14
962,8.72,33.15
963,8.70,33.16
964,8.67,33.17
965,8.65,33.18
966,8.62,33.19
967,8.60,33.20
968,8.57,33.21
969,8.55,33.22
970,8.52,33.23
971,8.50,33.24
972,8.47,33.25
973,8.45,33.26
974,8.42,33.27
975,8.40,33.28
976,8.37,33.29
977,8.35,33.30
978,8.32,33.31
979,8.30,33.32
980,8.27,33.33
981,8.25,33.34
982,8.22,33.35
983,8.20,33.36
984,8.17,33.37
985,8.15,33.38
986,8.12,33.39
987,8.10,33.40
988,8.07,33.41
989,8.05,33.42
990,8.02,33.43
991,8.00,33.44
992,7.98,33.45
993,7.96,33.46
994,7.94,33.47
995,7.92,33.48
996,7.90,33.49
997,7.88,33.50
998,7.86,33.51
999,7.84,33.52
1000,7.82,33.53
1001,7.80,33.54
1002,7.78,33.55
1003,7.76,33.56
1004,7.74,33.57
1005,7.72,33.58
1006,7.70,33.59
1007,7.68,33.60
1008,7.66,33.61
1009,7.64,33.62
1010,7.62,33.63
1011,7.60,33.64
1012,7.58,33.65
1013,7.56,33.66
1014,7.54,33.67
1015,7.52,33.68
1016,7.50,33.69
1017,7.48,33.70
1018,7.46,33.71
1019,7.44,33.72
1020,7.42,33.73
1021,7.40,33.74
1022,7.38,33.75
1023,7.36,33.76
1024,7.34,33.77
1025,7.32,33.78
1026,7.30,33.79
1027,7.28,33.80
1028,7.26,33.81
1029,7.24,33.82
1030,7.22,33.83
1031,7.20,33.84
1032,7.18,33.85
1033,7.16,33.86
1034,7.14,33.87
1035,7.12,33.88
1036,7.10,33.89
1037,7.08,33.90
1038,7.06,33.91
1039,7.04,33.92
1040,7.02,33.93
1041,7.00,33.94
1042,6.98,33.95
1043,6.97,33.96
1044,6.95,33.97
1045,6.93,33.98
1046,6.92,33.99
1047,6.90,34.00
1048,6.88,34.01
1049,6.87,34.02
1050,6.85,34.03
1051,6.83,34.04
1052,6.82,34.05
1053,6.80,34.06
1054,6.78,34.07
1055,6.77,34.08
1056,6.75,34.09
1057,6.73,34.10
1058,6.72,34.11
1059,6.70,34.12
1060,6.68,34.13
1061,6.67,34.14
1062,6.65,34.15
1063,6.63,34.16
1064,6.62,34.17
1065,6.60,34.18
1066,6.58,34.19
1067,6.57,34.20
1068,6.55,34.21
1069,6.53,34.22
1070,6.52,34.23
1071,6.50,34.24
1072,6.48,34.25
1073,6.47,34.26
1074,6.45,34.27
1075,6.43,34.28
1076,6.42,34.29
1077,6.40,34.30
1078,6.38,34.31
1079,6.37,34.32
1080,6.35,34.33
1081,6.33,34.34
1082,6.32,34.35
1083,6.30,34.36
1084,6.28,34.37
1085,6.27,34.38
1086,6.25,34.39
1087,6.23,34.40
1088,6.22,34.41
1089,6.20,34.42
1090,6.18,34.43
1091,6.17,34.44
1092,6.15,34.45
1093,6.13,34.46
1094,6.12,34.47
1095,6.10,34.48
1096,6.08,34.49
1097,6.07,34.50
1098,6.05,34.51
1099,6.03,34.52
1100,6.02,34.53
1101,6.00,34.54
1102,5.99,34.55
1103,5.97,34.56
1104,5.96,34.57
1105,5.94,34.58
1106,5.93,34.59
1107,5.91,34.60
1108,5.90,34.61
1109,5.89,34.62
1110,5.87,34.63
1111,5.86,34.64
1112,5.84,34.65
1113,5.83,34.66
1114,5.81,34.67
1115,5.80,34.68
1116,5.79,34.69
1117,5.77,34.70
1118,5.76,34.71
1119,5.74,34.72
1120,5.73,34.73
1121,5.71,34.74
1122,5.70,34.75
1123,5.69,34.76
1124,5.67,34.77
1125,5.66,34.78
1126,5.64,34.79
1127,5.63,34.80
1128,5.61,34.81
1129,5.60,34.82
1130,5.59,34.83
1131,5.57,34.84
1132,5.56,34.85
1133,5.54,34.86
1134,5.53,34.87
1135,5.51,34.88
1136,5.50,34.89
1137,5.49,34.90
1138,5.47,34.91
1139,5.46,34.92
1140,5.44,34.93
1141,5.43,34.94
1142,5.41,34.95
1143,5.40,34.96
1144,5.39,34.97
1145,5.37,34.98
1146,5.36,34.99
1147,5.34,35.00
1148,5.33,35.01
1149,5.31,35.02
1150,5.30,35.03
1151,5.29,35.04
1152,5.27,35.05
1153,5.26,35.06
1154,5.24,35.07
1155,5.23,35.08
1156,5.21,35.09
1157,5.20,35.10
1158,5.19,35.11
1159,5.17,35.12
1160,5.16,35.13
1161,5.14,35.14
1162,5.13,35.15
1163,5.11,35.16
1164,5.10,35.17
1165,5.09,35.18
1166,5.07,35.19
1167,5.06,35.20
1168,5.04,35.21
1169,5.03,35.22
1170,5.01,35.23
1171,5.00,35.24
1172,4.99,35.25
1173,4.98,35.26
1174,4.97,35.27
1175,4.96,35.28
1176,4.94,35.29
1177,4.93,35.30
1178,4.92,35.31
1179,4.91,35.32
1180,4.90,35.33
1181,4.89,35.34
1182,4.88,35.35
1183,4.87,35.36
1184,4.86,35.37
1185,4.84,35.38
1186,4.83,35.39
1187,4.82,35.40
1188,4.81,35.41
1189,4.80,35.42
1190,4.79,35.43
1191,4.78,35.44
1192,4.77,35.45
1193,4.76,35.46
1194,4.74,35.47
1195,4.73,35.48
1196,4.72,35.49
1197,4.71,35.50
1198,4.70,35.51
1199,4.69,35.52
1200,4.68,35.53
1201,4.67,35.54
1202,4.66,35.55
1203,4.64,35.56
1204,4.63,35.57
1205,4.62,35.58
1206,4.61,35.59
1207,4.60,35.60
1208,4.59,35.61
1209,4.58,35.62
1210,4.57,35.63
1211,4.56,35.64
1212,4.54,35.65
1213,4.53,35.66
1214,4.52,35.67
1215,4.51,35.68
1216,4.50,35.69
1217,4.49,35.70
1218,4.48,35.71
1219,4.47,35.72
1220,4.46,35.73
1221,4.44,35.74
1222,4.43,35.75
1223,4.42,35.76
1224,4.41,35.77
1225,4.40,35.78
1226,4.39,35.79
1227,4.38,35.80
1228,4.37,35.81
1229,4.36,35.82
1230,4.34,35.83
1231,4.33,35.84
1232,4.32,35.85
1233,4.31,35.86
1234,4.30,35.87
1235,4.29,35.88
1236,4.28,35.89
1237,4.27,35.90
1238,4.26,35.91
1239,4.24,35.92
1240,4.23,35.93
1241,4.22,35.94
1242,4.21,35.95
1243,4.20,35.96
1244,4.19,35.97
1245,4.18,35.98
1246,4.17,35.99
1247,4.16,36.00
1248,4.14,36.01
1249,4.13,36.02
1250,4.12,36.03
1251,4.11,36.04
1252,4.10,36.05
1253,4.09,36.06
1254,4.08,36.07
1255,4.07,36.08
1256,4.06,36.09
1257,4.04,36.10
1258,4.03,36.11
1259,4.02,36.12
1260,4.01,36.13
1261,4.00,36.14
1262,3.99,36.15
1263,3.98,36.16
1264,3.97,36.17
1265,3.96,36.18
1266,3.95,36.19
1267,3.95,36.20
1268,3.94,36.21
1269,3.93,36.22
1270,3.92,36.23
1271,3.91,36.24
1272,3.90,36.25
1273,3.89,36.26
1274,3.88,36.27
1275,3.87,36.28
1276,3.86,36.29
1277,3.85,36.30
1278,3.85,36.31
1279,3.84,36.32
1280,3.83,36.33
1281,3.82,36.34
1282,3.81,36.35
1283,3.80,36.36
1284,3.79,36.37
1285,3.78,36.38
1286,3.77,36.39
1287,3.76,36.40
1288,3.75,36.41
1289,3.75,36.42
1290,3.74,36.43
1291,3.73,36.44
1292,3.72,36.45
1293,3.71,36.46
1294,3.70,36.47
1295,3.69,36.48
1296,3.68,36.49
1297,3.67,36.50
1298,3.66,36.51
1299,3.65,36.52
1300,3.65,36.53
1301,3.64,36.54
1302,3.63,36.55
1303,3.62,36.56
1304,3.61,36.57
1305,3.60,36.58
1306,3.59,36.59
1307,3.58,36.60
1308,3.57,36.61
1309,3.56,36.62
1310,3.55,36.63
1311,3.55,36.64
1312,3.54,36.65
1313,3.53,36.66
1314,3.52,36.67
1315,3.51,36.68
1316,3.50,36.69
1317,3.49,36.70
1318,3.48,36.71
1319,3.47,36.72
1320,3.46,36.73
1321,3.45,36.74
1322,3.45,36.75
1323,3.44,36.76
1324,3.43,36.77
1325,3.42,36.78
1326,3.41,36.79
1327,3.40,36.80
1328,3.39,36.81
1329,3.38,36.82
1330,3.37,36.83
1331,3.36,36.84
1332,3.35,36.85
1333,3.35,36.86
1334,3.34,36.87
1335,3.33,36.88
1336,3.32,36.89
1337,3.31,36.90
1338,3.30,36.91
1339,3.29,36.92
1340,3.28,36.93
1341,3.27,36.94
1342,3.26,36.95
1343,3.25,36.96
1344,3.25,36.97
1345,3.24,36.98
1346,3.23,36.99
1347,3.22,37.00
1348,3.21,37.01
1349,3.20,37.02
1350,3.19,37.03
1351,3.18,37.04
1352,3.17,37.05
1353,3.16,37.06
1354,3.15,37.07
1355,3.15,37.08
1356,3.14,37.09
1357,3.13,37.10
1358,3.12,37.11
1359,3.11,37.12
1360,3.10,37.13
1361,3.09,37.14
